
Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32200548,12/14/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10003,328 EAST   15 STREET,EAST   15 STREET,N D PERLMAN PLACE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,01/13/2016 03:15:42 PM,12/14/2015 03:23:57 PM,06 MANHATTAN,MANHATTAN,988884,206159,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.732534285706365,-73.98327954156618,"(40.732534285706365, -73.98327954156618)"
32200603,12/14/2015 12:00:00 AM,12/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10014,19 BANK STREET,BANK STREET,WAVERLY PLACE,WEST 4 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/13/2016 12:49:57 PM,12/28/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,983511,207785,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73699843806814,-74.00266664794427,"(40.73699843806814, -74.00266664794427)"
32200604,12/14/2015 12:00:00 AM,12/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,1674 LINDEN STREET,LINDEN STREET,LINDEN STREET,CYPRESS AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,01/13/2016 11:08:47 AM,12/21/2015 12:00:00 AM,05 QUEENS,QUEENS,1008960,195047,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70200122519082,-73.91088188028483,"(40.70200122519082, -73.91088188028483)"
32200605,12/14/2015 12:00:00 AM,11/24/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10039,700 LENOX AVENUE,LENOX AVENUE,WEST 145 STREET,WEST 146 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,01/13/2016 04:16:14 PM,12/14/2015 04:21:55 PM,10 MANHATTAN,MANHATTAN,1001924,238226,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.820533288941945,-73.93614411094367,"(40.820533288941945, -73.93614411094367)"
32200651,12/14/2015 12:00:00 AM,12/19/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11205,871 BEDFORD AVENUE,BEDFORD AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,01/13/2016 10:41:46 AM,12/19/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,996537,192139,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.694045413682396,-73.95569147976545,"(40.694045413682396, -73.95569147976545)"
32200655,12/14/2015 12:00:00 AM,12/31/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029,310 EAST  112 STREET,EAST  112 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,01/13/2016 10:17:21 PM,12/31/2015 12:00:00 AM,11 MANHATTAN,MANHATTAN,1001065,228670,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79430639282482,-73.93927159922073,"(40.79430639282482, -73.93927159922073)"
32201625,12/14/2015 12:00:00 AM,12/18/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11213,1475 STERLING PLACE,STERLING PLACE,UTICA AVENUE,ROCHESTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/13/2016 10:25:28 AM,12/18/2015 03:11:34 PM,08 BROOKLYN,BROOKLYN,1003729,183902,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.671423824371324,-73.9297800124968,"(40.671423824371324, -73.9297800124968)"
32201699,12/14/2015 12:00:00 AM,12/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,1079 DEKALB AVENUE,DEKALB AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Pending,01/13/2016 06:36:47 PM,12/14/2015 06:40:03 PM,Unspecified BROOKLYN,BROOKLYN,1002994,192030,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69373491383138,-73.93240700882507,"(40.69373491383138, -73.93240700882507)"
32201704,12/14/2015 12:00:00 AM,12/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,1700 GRAND CONCOURSE,GRAND CONCOURSE,EAST 173 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,N/A,Closed,01/13/2016 06:33:03 PM,12/22/2015 12:00:00 AM,04 BRONX,BRONX,1008746,246956,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8444783314483,-73.91146446553869,"(40.8444783314483, -73.91146446553869)"
32202561,12/14/2015 12:00:00 AM,01/13/2016 09:43:59 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11236,,,,,EAST 85 STREET,GLENWOOD ROAD,INTERSECTION,BROOKLYN,,N/A,Closed,01/13/2016 01:32:54 PM,01/13/2016 09:43:59 AM,18 BROOKLYN,BROOKLYN,1008869,172228,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63936846385344,-73.91129341742891,"(40.63936846385344, -73.91129341742891)"
32202562,12/14/2015 12:00:00 AM,12/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10031,569 WEST  150 STREET,WEST  150 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,01/13/2016 11:25:08 AM,12/21/2015 12:00:00 AM,09 MANHATTAN,MANHATTAN,998894,241368,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82916272742378,-73.94708459374114,"(40.82916272742378, -73.94708459374114)"
32202563,12/14/2015 12:00:00 AM,12/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10456,891 CAULDWELL AVENUE,CAULDWELL AVENUE,EAST 161 STREET,EAST 163 STREET,,,ADDRESS,BRONX,,N/A,Closed,01/13/2016 01:49:35 PM,12/29/2015 12:00:00 AM,03 BRONX,BRONX,1009936,238960,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82252824629131,-73.90719408733938,"(40.82252824629131, -73.90719408733938)"
32202604,12/14/2015 12:00:00 AM,12/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11367,71-12 MAIN STREET,MAIN STREET,,,,,LATLONG,FLUSHING,,N/A,Closed,01/13/2016 10:13:36 AM,12/16/2015 12:00:00 AM,Unspecified QUEENS,QUEENS,1033429,204385,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72752959283973,-73.8225649055294,"(40.72752959283973, -73.8225649055294)"
32202605,12/14/2015 12:00:00 AM,12/21/2015 04:10:45 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10452,1038 ANDERSON AVENUE,ANDERSON AVENUE,WEST 164 STREET,WEST 165 STREET,,,ADDRESS,BRONX,,N/A,Closed,01/13/2016 10:43:24 AM,12/21/2015 04:10:45 PM,04 BRONX,BRONX,1004593,242831,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83316695341027,-73.92648709670974,"(40.83316695341027, -73.92648709670974)"
32203408,12/15/2015 12:00:00 AM,12/26/2015 12:26:45 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10302,1652 CASTLETON AVENUE,CASTLETON AVENUE,TREADWELL AVENUE,GROVE PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,01/14/2016 10:32:22 AM,12/26/2015 12:26:45 PM,01 STATEN ISLAND,STATEN ISLAND,945723,171064,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63612395879871,-74.13881283519852,"(40.63612395879871, -74.13881283519852)"
32203412,12/15/2015 12:00:00 AM,12/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10039,304 WEST  147 STREET,WEST  147 STREET,8 AVENUE,BRADHURST AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,01/14/2016 03:21:40 PM,12/30/2015 12:00:00 AM,10 MANHATTAN,MANHATTAN,1000537,239561,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82420015154935,-73.94115207863088,"(40.82420015154935, -73.94115207863088)"
32203418,12/15/2015 12:00:00 AM,12/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10012,WEST BROADWAY,WEST BROADWAY,,,,,LATLONG,NEW YORK,,N/A,Closed,01/14/2016 07:05:32 PM,12/28/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,983717,203255,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.724564712331336,-74.00192294746198,"(40.724564712331336, -74.00192294746198)"
32203431,12/15/2015 12:00:00 AM,12/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,3021 HEATH AVENUE,HEATH AVENUE,WEST 230 STREET,ALBANY CRESCENT,,,ADDRESS,BRONX,,N/A,Closed,01/14/2016 04:52:31 PM,12/29/2015 12:00:00 AM,08 BRONX,BRONX,1011123,258562,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.876326375414884,-73.9028267829456,"(40.876326375414884, -73.9028267829456)"
32203434,12/15/2015 12:00:00 AM,12/27/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11230,1081 EAST   15 STREET,EAST   15 STREET,AVENUE J,AVENUE K,,,ADDRESS,BROOKLYN,,N/A,Closed,01/14/2016 05:23:40 PM,12/27/2015 12:00:00 AM,14 BROOKLYN,BROOKLYN,995061,166421,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6234570955049,-73.96105535914688,"(40.6234570955049, -73.96105535914688)"
32204394,12/15/2015 12:00:00 AM,12/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10467,3312 HULL AVENUE,HULL AVENUE,EAST 209 STREET,EAST GUN HILL ROAD,,,ADDRESS,BRONX,,N/A,Closed,01/14/2016 08:44:28 PM,12/22/2015 12:00:00 AM,07 BRONX,BRONX,1019042,258860,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87711662867335,-73.87419003386975,"(40.87711662867335, -73.87419003386975)"
32204395,12/15/2015 12:00:00 AM,10/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026,117 WEST  111 STREET,WEST  111 STREET,ST NICHOLAS AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,01/14/2016 11:35:08 PM,10/29/2015 12:00:00 AM,10 MANHATTAN,MANHATTAN,997280,230463,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.799234081668466,-73.9529378761551,"(40.799234081668466, -73.9529378761551)"
32205230,12/15/2015 12:00:00 AM,01/11/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,665 WEST  160 STREET,WEST  160 STREET,FT WASHINGTON AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,01/14/2016 09:53:42 AM,01/11/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,999252,244182,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.836885744983604,-73.94578468458597,"(40.836885744983604, -73.94578468458597)"
32205231,12/15/2015 12:00:00 AM,01/15/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10305,277 SEAVER AVENUE,SEAVER AVENUE,HYLAN BOULEVARD,LACONIA AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,01/14/2016 11:17:03 AM,01/15/2016 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,957761,151561,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58263643943631,-74.09536344709188,"(40.58263643943631, -74.09536344709188)"
32205358,12/15/2015 12:00:00 AM,12/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,3195 DECATUR AVENUE,DECATUR AVENUE,EAST 205 STREET,EAST 207 STREET,,,ADDRESS,BRONX,,N/A,Closed,01/14/2016 07:01:24 PM,12/22/2015 12:00:00 AM,07 BRONX,BRONX,1018657,257660,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87382451123708,-73.87558837808942,"(40.87382451123708, -73.87558837808942)"
32206193,12/15/2015 12:00:00 AM,12/17/2015 12:40:47 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10458,2709 DECATUR AVENUE,DECATUR AVENUE,EAST 195 STREET,EAST 197 STREET,,,ADDRESS,BRONX,,N/A,Closed,01/14/2016 07:46:27 AM,12/17/2015 12:40:47 PM,07 BRONX,BRONX,1015059,254448,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8650218513955,-73.88861307193177,"(40.8650218513955, -73.88861307193177)"
32206194,12/15/2015 12:00:00 AM,11/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11416,94-10 86 STREET,86 STREET,ATLANTIC AVENUE,95 AVENUE,,,ADDRESS,Ozone Park,,N/A,Pending,01/14/2016 04:09:57 PM,11/30/2015 12:00:00 AM,09 QUEENS,QUEENS,1024318,189187,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68586069051624,-73.85552725595545,"(40.68586069051624, -73.85552725595545)"
32206302,12/15/2015 12:00:00 AM,12/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10014,43 MACDOUGAL STREET,MACDOUGAL STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,01/14/2016 11:29:49 AM,12/16/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,983564,204388,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.727674511295035,-74.00247505350428,"(40.727674511295035, -74.00247505350428)"
32206303,12/15/2015 12:00:00 AM,10/20/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,1040 BUSHWICK AVENUE,BUSHWICK AVENUE,LINDEN STREET,GATES AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,01/14/2016 01:25:47 PM,10/20/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1006153,191080,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69112012994605,-73.92101839091477,"(40.69112012994605, -73.92101839091477)"
32206304,12/15/2015 12:00:00 AM,12/10/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10029,180 EAST  111 STREET,EAST  111 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,01/14/2016 09:10:34 PM,12/10/2015 12:00:00 AM,11 MANHATTAN,MANHATTAN,1000028,228933,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.795030168859604,-73.94301616915348,"(40.795030168859604, -73.94301616915348)"
32206341,12/15/2015 12:00:00 AM,12/17/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233,278 CHAUNCEY STREET,CHAUNCEY STREET,RALPH AVENUE,HOWARD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/14/2016 11:31:37 AM,12/17/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,1005996,187501,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68129698525899,-73.92159607955985,"(40.68129698525899, -73.92159607955985)"
32206342,12/15/2015 12:00:00 AM,12/24/2015 09:55:43 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,308 WEST   98 STREET,WEST   98 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,01/14/2016 11:58:08 AM,12/24/2015 09:55:43 PM,07 MANHATTAN,MANHATTAN,991850,229529,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.796676844768285,-73.97255115961765,"(40.796676844768285, -73.97255115961765)"
32207118,12/15/2015 12:00:00 AM,12/31/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10040,563 WEST 191ST STREET,WEST 191ST STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,01/14/2016 08:27:52 PM,12/31/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1004081,250949,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.855449640342194,-73.92831328783981,"(40.855449640342194, -73.92831328783981)"
32207121,12/15/2015 12:00:00 AM,12/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,1416 JEFFERSON AVENUE,JEFFERSON AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/14/2016 02:14:21 PM,12/22/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1009343,192536,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69510804156006,-73.90950992357989,"(40.69510804156006, -73.90950992357989)"
32207122,12/15/2015 12:00:00 AM,12/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,1322 HALSEY STREET,HALSEY STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/14/2016 10:49:36 AM,12/22/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1010065,192198,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69417823381243,-73.90690755310547,"(40.69417823381243, -73.90690755310547)"
32207123,12/15/2015 12:00:00 AM,12/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10029,2130 1 AVENUE,1 AVENUE,EAST 109 STREET,EAST 110 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/14/2016 09:47:43 AM,12/16/2015 12:00:00 AM,11 MANHATTAN,MANHATTAN,1001321,227814,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.791956413763515,-73.93834921565832,"(40.791956413763515, -73.93834921565832)"
32207172,12/16/2015 12:00:00 AM,12/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033,186 PINEHURST AVE,PINEHURST AVE,,,,,LATLONG,NEW YORK,,N/A,Closed,01/15/2016 01:43:14 AM,12/23/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1001286,250596,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.854486596505126,-73.93841777471138,"(40.854486596505126, -73.93841777471138)"
32207275,12/15/2015 12:00:00 AM,12/21/2015 02:09:32 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10454,444 EAST  136 STREET,EAST  136 STREET,WILLIS AVENUE,BROWN PLACE,,,ADDRESS,BRONX,,N/A,Closed,01/14/2016 01:43:08 PM,12/21/2015 02:09:32 PM,01 BRONX,BRONX,1005660,233409,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80730370888704,-73.92266137261505,"(40.80730370888704, -73.92266137261505)"
32207306,12/15/2015 12:00:00 AM,12/28/2015 11:04:56 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10467,701 EAST  219 STREET,EAST  219 STREET,WHITE PLAINS ROAD,BARNES AVENUE,,,ADDRESS,BRONX,,N/A,Closed,01/14/2016 04:45:20 PM,12/28/2015 11:04:56 AM,12 BRONX,BRONX,1022307,261171,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88344612321487,-73.86237048619454,"(40.88344612321487, -73.86237048619454)"
32208105,12/15/2015 12:00:00 AM,12/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221,61 VAN BUREN STREET,VAN BUREN STREET,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/14/2016 12:06:12 PM,12/16/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,999987,190692,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.690068271324144,-73.94325371441822,"(40.690068271324144, -73.94325371441822)"
32208106,12/15/2015 12:00:00 AM,12/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,3021 HEATH AVENUE,HEATH AVENUE,WEST 230 STREET,ALBANY CRESCENT,,,ADDRESS,BRONX,,N/A,Closed,01/14/2016 04:40:04 PM,12/29/2015 12:00:00 AM,08 BRONX,BRONX,1011123,258562,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.876326375414884,-73.9028267829456,"(40.876326375414884, -73.9028267829456)"
32208231,12/15/2015 12:00:00 AM,12/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11435,143-10 85 DRIVE,85 DRIVE,143 STREET,144 STREET,,,ADDRESS,Jamaica,,N/A,Closed,01/14/2016 11:03:38 AM,12/16/2015 12:00:00 AM,08 QUEENS,QUEENS,1036042,197650,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70902876453747,-73.81318919616191,"(40.70902876453747, -73.81318919616191)"
32208299,12/15/2015 12:00:00 AM,10/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,142 MADISON STREET,MADISON STREET,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,01/14/2016 07:21:32 AM,10/23/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,997248,188631,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68441574597184,-73.9531342898422,"(40.68441574597184, -73.9531342898422)"
